win_rate,reward_risk_ratio,initial_bet_percentage,rebalance_gain_threshold,rebalance_save_ratio,final_balance_median,final_geo_return_median,final_mdd_median,performance_score
0.5,2,0.06,0.3,0.3,3255.586578398391,0.01175541423618398,0.16874661982670258,0.06966310939002167
0.5,2,0.1,0.45,0.3,5037.729952717765,0.016138299180010973,0.23216303157894733,0.06951278620999195
0.4,3,0.08,0.9,0.3,5627.4468866200295,0.017252640398721764,0.24830032666827612,0.06948295489667607
0.4,3,0.1,0.3,0.15,5798.468848720606,0.017554215247699623,0.25281279999999995,0.06943562686580595
0.5,2,0.12,0.6,0.3,7783.540388543015,0.020524737496984136,0.29593990874012577,0.06935440909055479
0.5,2,0.04,0.2,0.3,2259.4420729338535,0.008103128444276964,0.11706296319999998,0.06922025739629462
0.4,3,0.08,0.9,0.0,8325.319793184171,0.02120487754413347,0.306992233357721,0.0690730098029047
0.4,3,0.1,0.45,0.15,7317.250304365598,0.019900724080926024,0.2883096178023696,0.06902552968096808
0.4,3,0.1,0.6,0.2,6987.508927815001,0.019435205282690826,0.28240141312,0.06882120407248912
0.5,2,0.08,0.2,0.25,3267.3113257846508,0.011791426901857416,0.17200000000000001,0.06855480756893846
0.4,3,0.04,0.2,0.3,2486.469629108442,0.009059243088871849,0.13223603507199988,0.06850812703163152
0.4,3,0.1,0.45,0.2,6223.01903073723,0.01826636211372923,0.26712496706166855,0.0683813359516943
0.4,3,0.1,0.6,0.15,7891.6794415477725,0.020664161528072822,0.3023338838881109,0.06834881113001648
0.4,3,0.1,0.6,0.25,6142.811144576878,0.018135581909220266,0.26943302616549664,0.06731016671312098
0.4,3,0.06,0.2,0.3,2614.1447942516966,0.00955963192322462,0.14217366003274648,0.06723912095266293
0.45,3,0.12,0.3,0.3,4022.984812153589,0.013877832363761833,0.208,0.06672034790270112
0.5,2,0.12,0.2,0.15,5240.84165406638,0.01653604455882418,0.24812085817864798,0.06664512076980712
0.4,3,0.1,0.9,0.25,7207.347069253803,0.0197479151813843,0.29636515149459763,0.06663372897182306
0.4,3,0.1,0.3,0.0,12591.870707797505,0.025396858897025254,0.38132899840000006,0.06660091155822585
0.4,3,0.1,0.6,0.3,5426.339432609875,0.016886182372712777,0.25368247394457094,0.06656424509799747
0.4,3,0.1,0.9,0.3,6558.438607679043,0.018795770284689484,0.2825974523648463,0.06651075629805495
0.4,3,0.1,0.9,0.15,8613.835200420717,0.02154939721264726,0.32412964864,0.06648388169075349
0.4,3,0.1,0.3,0.2,4561.0400285161495,0.0151387008052698,0.22819909383639328,0.0663398813324099
0.4,3,0.1,0.9,0.2,7875.229868592149,0.020643075478773865,0.31198671826538327,0.06616652014402222
0.4,3,0.1,0.2,0.0,13813.66190374418,0.026337474116708948,0.3990580305712907,0.06599910814726438
0.4,3,0.1,0.6,0.0,11398.978310418257,0.024386907235629196,0.37028829212256537,0.06585924468699414
0.4,3,0.1,0.45,0.25,5298.425073695371,0.01664603280486665,0.25281279999999995,0.06584331491469836
0.4,3,0.1,0.2,0.15,5036.340483681879,0.016135523913199168,0.24512667741832658,0.06582524628954489
0.4,3,0.08,0.3,0.3,3424.684527432253,0.012262790408269386,0.18639616,0.06578885749722196
0.45,3,0.1,0.2,0.3,3108.9982751717953,0.011293999822365675,0.172,0.06566278966491672
0.4,3,0.12,0.3,0.0,21609.190383653076,0.03089454732693231,0.47388833009238013,0.0651937289126949
0.4,3,0.1,0.45,0.0,11852.305153992562,0.02478252522678992,0.381142978674688,0.0650215971784757
0.5,2,0.12,0.45,0.3,5834.587279916852,0.017616778019374224,0.27136,0.06492031994167978
0.4,3,0.1,0.9,0.0,11001.389948622473,0.024026892371647457,0.3733696,0.06435149613585962
0.4,3,0.08,0.2,0.25,2874.3386208954635,0.010508519840189967,0.1639611540479999,0.06409152156317209
0.4,3,0.12,0.45,0.0,18475.837039837963,0.029296829127422153,0.4573549857060183,0.06405708922620944
0.4,3,0.12,0.6,0.15,10526.109301477984,0.023579228378807437,0.36910214675043734,0.06388266388152482
0.5,2,0.1,0.2,0.2,3269.5409416789803,0.011798260705283559,0.18468953962281734,0.06388158598141826
0.4,3,0.1,0.45,0.3,4538.904069251437,0.015089803601280094,0.23695978842975207,0.06368086206218716
0.4,3,0.12,0.9,0.15,10688.492491761373,0.023734387627239673,0.37336959999999997,0.06356807738830283
0.4,3,0.12,0.45,0.15,9758.086761373619,0.02281170601032101,0.358903688047715,0.06355940819222863
0.4,3,0.12,0.6,0.0,16755.630236423414,0.02830134449552746,0.44583815249919995,0.06347896503895153
0.4,3,0.12,0.6,0.2,8992.527989802962,0.021984653310124447,0.3472654129911236,0.06330792669722737
0.4,3,0.12,0.9,0.25,8351.707773966646,0.02123687505395533,0.33586430144782103,0.06323052185781236
0.5,2,0.1,0.3,0.3,3984.3017978799408,0.013780845751560356,0.21807459347450464,0.06319326580870821
0.4,3,0.12,0.9,0.2,9437.978895415328,0.02247398585308613,0.35574207459791785,0.06317494459570926
0.4,3,0.12,0.6,0.25,7670.574825084534,0.020377027329969932,0.32404077900984407,0.06288414499013069
0.5,2,0.12,0.3,0.25,4931.408218514223,0.015923715600436483,0.25332890520464624,0.06285787082833227
0.4,3,0.12,0.9,0.0,15095.828281399998,0.02723983155660259,0.4345287270399999,0.0626882179738949
0.4,3,0.12,0.3,0.15,6779.429318470768,0.019130114920451913,0.3053881094552354,0.06264197697342258
0.4,3,0.12,0.9,0.3,7361.045455750046,0.01996098434605198,0.31888,0.06259716616298287
0.4,3,0.12,0.45,0.2,7906.142003359211,0.020682664588735244,0.33044799057520274,0.06258977260758473
0.4,3,0.12,0.2,0.0,25520.70877383413,0.03259408037221778,0.5273279996207835,0.06180987999055068
0.4,3,0.12,0.2,0.15,6393.808037099849,0.018539363291634414,0.30497727999999996,0.06078932598400254
0.4,3,0.12,0.45,0.25,6418.303053297574,0.01857792464118979,0.3072192945897474,0.060471217037322694
0.4,3,0.08,0.2,0.3,2483.415629946631,0.009046964590683215,0.14964136951452717,0.0604576436317962
0.4,3,0.1,0.2,0.2,3830.526511030803,0.013385851067777232,0.22167999999999996,0.06038366594991535
0.4,3,0.12,0.6,0.3,6548.999287443596,0.018781241956400074,0.31249280163578275,0.0601013586811834
0.5,2,0.08,0.2,0.3,2774.498268214093,0.010154876977820249,0.16979199999999994,0.05980774699526628
0.4,3,0.1,0.3,0.25,3668.8196197149487,0.01295317469495938,0.2176139929716146,0.059523629515170845
0.45,3,0.12,0.2,0.3,3444.396056508718,0.012320312825765067,0.208,0.0592322732007936
0.4,3,0.12,0.45,0.3,5254.366685580724,0.016561985421087333,0.28313482240000004,0.05849504939272115
0.4,3,0.12,0.3,0.2,4884.4679239466,0.01582751689912154,0.27136,0.0583266395162203
0.5,2,0.12,0.2,0.2,3560.3791295579945,0.012652312671661559,0.217088,0.058281953270846655
0.4,3,0.1,0.2,0.25,3036.51331898375,0.011057818628842808,0.1963758552709558,0.056309461331615504
0.4,3,0.1,0.3,0.3,3039.6506069271986,0.011068156039549581,0.19697929811832715,0.05618943790174765
0.5,2,0.12,0.3,0.3,3805.6338218780384,0.013320437512069017,0.2411642734929511,0.05523387572769295
0.4,3,0.12,0.2,0.2,4424.781654208105,0.014833906044373735,0.27136,0.054665042911165
0.5,2,0.1,0.2,0.25,2572.8448492521975,0.00940046616903878,0.172,0.05465387307580686
0.4,3,0.1,0.2,0.3,2518.594165094578,0.009187501571047307,0.17696896000000012,0.051915892883403404
0.4,3,0.12,0.3,0.25,3692.517813263536,0.013017750800714878,0.2547492888188977,0.05110024393422056
0.4,3,0.12,0.2,0.25,3290.551154775222,0.011862431634459436,0.24984650896401142,0.047478876865828586
0.5,2,0.12,0.2,0.25,2685.7398838033187,0.009829742709568268,0.208,0.0472583784113859
0.4,3,0.12,0.3,0.3,2946.448873584719,0.01075645571246342,0.22860362561435144,0.047052865778293866
0.5,2,0.1,0.2,0.3,2162.69715007717,0.007666427054374592,0.16306930337820658,0.0470133059720863
0.45,2,0.04,0.2,0.15,2380.73557980225,0.008625197443214438,0.19174435807227186,0.04498279652099828
0.45,2,0.04,0.2,0.2,2217.3018166533247,0.007915231006278778,0.17667037312599443,0.04480225442572617
0.45,2,0.02,0.2,0.2,2190.180687415596,0.007792422394195642,0.17535093462138862,0.0444390126064669
0.45,2,0.02,0.2,0.15,2331.136427797278,0.008414969723548604,0.18950982521650803,0.044403870426954435
0.45,2,0.06,0.2,0.15,2620.6178040500754,0.00958435231849053,0.21614324983607647,0.04434259374632021
0.45,2,0.04,0.3,0.2,2559.7766309696963,0.009349575371605856,0.21142502905224037,0.04422170550723064
0.45,2,0.04,0.3,0.15,2693.093370463834,0.00985708079879366,0.22405162774073828,0.04399468505624873
0.45,2,0.06,0.2,0.2,2428.501047101226,0.008823593625347015,0.20121568860777378,0.04385141976949268
0.45,2,0.06,0.3,0.2,2683.350858017707,0.00982084506632408,0.22437912345043146,0.04376897866121508
0.45,2,0.04,0.3,0.25,2426.5113288219845,0.008815406652245228,0.201623968066714,0.04372201746038624
0.45,2,0.04,0.3,0.3,2306.719818051368,0.008309846817199928,0.19015274715880567,0.04370090330727632
0.45,2,0.04,0.2,0.25,2074.272995497265,0.007250023681882878,0.1661442152402135,0.04363693115285836
0.45,2,0.02,0.2,0.25,2063.6518722315323,0.007198829138568064,0.16500053289547262,0.043629126598812275
0.45,2,0.06,0.3,0.15,2849.323371603219,0.010421069112002024,0.23944526943598862,0.04352171640955266
0.4,3,0.12,0.2,0.3,2632.09975161466,0.00962805346530271,0.2215835748700984,0.04345111532272679
0.45,2,0.02,0.3,0.2,2478.118146480665,0.009025630740845503,0.2080070376103819,0.04339098736529971
0.45,2,0.02,0.2,0.3,1951.7895402655736,0.006643223069419002,0.153314109551319,0.04333080033442916
0.45,2,0.04,0.2,0.3,1949.81439133552,0.006633131964442929,0.1533840262255082,0.043245259155544453
0.45,2,0.02,0.3,0.25,2366.9775724115398,0.008567321476638412,0.1983360043564071,0.043195997138487534
0.45,2,0.02,0.3,0.3,2260.5522562188853,0.008108031552096828,0.18774332984535275,0.04318678889298249
0.45,2,0.04,0.45,0.3,2621.3491435744145,0.009587141498872298,0.22235952284086394,0.043115497714633653
0.45,2,0.06,0.3,0.25,2523.4525952021304,0.009206757915819375,0.21360271906953104,0.04310225055151302
0.45,2,0.06,0.2,0.25,2256.2681398450486,0.00808909764743071,0.1876979261439998,0.0430963613376572
0.45,2,0.04,0.2,0.0,2995.5530948451533,0.010921875174684015,0.2538750283818548,0.043020675346833896
0.45,2,0.02,0.3,0.15,2596.2653968870686,0.009491034388227071,0.2207452166155503,0.042995424923551795
0.45,2,0.02,0.45,0.25,2641.6123467863868,0.009664116382608334,0.22481929619280225,0.04298615175060644
0.45,2,0.06,0.45,0.2,2992.011323579271,0.010910034020583659,0.25400829952,0.04295148639316264
0.45,2,0.04,0.45,0.25,2733.4397356959,0.010005773780183858,0.23322315012321854,0.04290214661322222
0.45,2,0.06,0.45,0.25,2863.636242727357,0.010471198026880346,0.244201516905328,0.04287933244468673
0.45,2,0.04,0.45,0.2,2844.922821144466,0.010405606653614896,0.2432522146506778,0.04277702740983411
0.45,2,0.06,0.2,0.0,3330.7420162357103,0.01198406312415734,0.28016867154424574,0.0427744581794355
0.45,2,0.08,0.3,0.15,3106.812934495705,0.011286959283614229,0.2640930928646872,0.04273856298618648
0.45,2,0.04,0.45,0.15,2965.0449430939975,0.010819419961233256,0.253625781316813,0.042658991152474096
0.45,2,0.06,0.45,0.3,2728.9718067958574,0.009989415000841384,0.23426377194921738,0.04264174062307356
0.45,2,0.06,0.45,0.15,3131.92770242022,0.011367577822596675,0.2667411365896376,0.04261651565234533
0.45,2,0.02,0.45,0.2,2741.3339129139713,0.010034612746051996,0.2354807486305029,0.04261330407861701
0.45,2,0.08,0.2,0.15,2826.8484645793,0.010341848420572175,0.2433136835342753,0.04250417925679602
0.45,2,0.06,0.3,0.3,2377.877584087708,0.008613201978525331,0.20317181841123857,0.04239368454679779
0.45,2,0.02,0.45,0.3,2539.9034280850315,0.009271689155704532,0.21883843501269531,0.042367736522913174
0.45,2,0.04,0.3,0.0,3159.134058191651,0.011454191280273696,0.27089202273662744,0.042283235824223366
0.45,2,0.08,0.3,0.2,2883.0005243400883,0.010538625414990177,0.24944051192103872,0.04224905302602256
0.45,2,0.02,0.45,0.15,2851.0878775535093,0.010427262514415836,0.24686771070218627,0.042238259854870085
0.45,2,0.08,0.2,0.2,2568.5020556118866,0.009383582731362416,0.2227319795508924,0.042129481138196166
0.45,2,0.08,0.45,0.2,3197.3279752854223,0.011574546421883825,0.2752672893884226,0.0420483903031111
0.45,2,0.02,0.2,0.0,2841.5231444927713,0.010393644798268875,0.24729229799839736,0.042029795842393095
0.45,2,0.06,0.2,0.3,2107.9890126012488,0.007410834407437283,0.1766703731259945,0.04194723923604419
0.45,2,0.08,0.3,0.25,2678.2581058809938,0.009801851505030434,0.23420608271786514,0.04185139596411837
0.45,2,0.06,0.6,0.3,2932.7738685852255,0.010709902087151946,0.25608308710904437,0.0418219813266758
0.45,2,0.06,0.6,0.2,3154.203526125127,0.01143854949406331,0.27388024488841156,0.041764784819451936
0.45,2,0.04,0.9,0.25,3342.594434856116,0.012019655284569497,0.28786337566794457,0.04175472220694855
0.45,2,0.08,0.45,0.15,3382.896268366969,0.012139751511427876,0.2908098247655154,0.041744640234271144
0.45,2,0.04,0.9,0.3,3260.850999824607,0.011771599811283284,0.2821440857883297,0.041721944227158386
0.45,2,0.08,0.6,0.3,3158.407521568117,0.011451887910041147,0.27455863307973905,0.041710172364950615
0.45,2,0.08,0.45,0.25,3022.1299193480954,0.011010289332041845,0.2641299256139832,0.04168512638788611
0.45,2,0.06,0.9,0.3,3348.0886139034114,0.012036111635840174,0.2888555548366515,0.041668271335985295
0.45,2,0.08,0.6,0.25,3296.1679508628376,0.011879518145046952,0.28535596014797815,0.041630523991461554
0.45,2,0.02,0.9,0.3,3188.5460397329775,0.011546999646047662,0.27760324785464663,0.041595333394995736
0.45,2,0.06,0.6,0.25,3039.177855121412,0.011066598991438914,0.2662458132178713,0.0415653446628399
0.45,2,0.06,0.3,0.0,3431.8850058237645,0.01228384084143741,0.2959481172499812,0.04150673758489062
0.5,2,0.12,0.2,0.3,2209.380236725781,0.007879515330043385,0.189952,0.04148161288137732
0.45,2,0.02,0.9,0.25,3262.7707055061665,0.011777495550528982,0.28408873581666594,0.041457101481593
0.45,2,0.04,0.6,0.25,2873.5802278983565,0.010505879671216523,0.2535548765340325,0.04143434279327066
0.45,2,0.06,0.9,0.25,3439.2198095740923,0.01230523905935521,0.2973050518834201,0.04138926998179758
0.45,2,0.06,0.6,0.15,3269.1309533616286,0.011797004431728708,0.28524652863218114,0.04135722348067792
0.45,2,0.04,0.6,0.3,2784.806522798074,0.01019196807740419,0.24670354878889983,0.04131261235372536
0.45,2,0.08,0.45,0.3,2855.1474612430693,0.010441497224600638,0.25281280000000006,0.04130129971504859
0.45,2,0.04,0.9,0.2,3418.9496909272502,0.01224599337257326,0.2966523162016536,0.04128062618681485
0.45,2,0.08,0.6,0.2,3444.467857388502,0.012320521759604852,0.2984728750373504,0.04127853078127479
0.45,2,0.04,0.6,0.2,2966.7766763772815,0.010825263506170413,0.26278538278740365,0.04119431374509964
0.45,2,0.04,0.45,0.0,3329.481627013595,0.01198027087074749,0.2910034064917222,0.041168833778199354
0.45,2,0.08,0.2,0.0,3858.7360436084628,0.013459473876481942,0.3269989695626696,0.04116060027492663
0.45,2,0.02,0.9,0.2,3331.567697891609,0.011986546661238107,0.29135565524503715,0.041140600655776294
0.45,2,0.02,0.3,0.0,2988.3609495357155,0.010897815244482745,0.26503105631182866,0.04111901222496981
0.45,2,0.02,0.6,0.3,2724.6842693192307,0.009973691750265523,0.24280361778913337,0.041077195805736856
0.45,2,0.1,0.45,0.15,3894.206147389528,0.01355129310196157,0.33048019790583216,0.04100485653250217
0.45,2,0.06,0.9,0.2,3524.231481314635,0.012550003428450252,0.306092243056129,0.04100072351767804
0.45,2,0.04,0.6,0.15,3056.42464373783,0.011123248130340158,0.2713600000000001,0.04099074340485021
0.45,2,0.08,0.3,0.3,2492.113579705242,0.009081895152927011,0.22168000000000002,0.04096849130696053
0.45,2,0.04,0.9,0.15,3489.2240137359686,0.012449926055869365,0.3041019651650475,0.04093997238430316
0.45,2,0.06,0.45,0.0,3568.688469868645,0.0126756853241623,0.30978011376365205,0.040918331296867116
0.45,2,0.08,0.3,0.0,3908.373918332677,0.013587737093060381,0.33233935753280325,0.04088512776197209
0.45,2,0.02,0.9,0.15,3401.2191051480368,0.012193884407399769,0.29862573037929485,0.04083333472943505
0.45,2,0.02,0.45,0.0,3181.4727253191613,0.011524757722511603,0.28240141312,0.0408098443813892
0.45,2,0.02,0.6,0.25,2807.521579330897,0.01027322372683992,0.25195721728402,0.04077368307834333
0.45,2,0.02,0.6,0.2,2884.504869516787,0.010543844833966753,0.2586695614530059,0.040761830556094704
0.45,2,0.08,0.6,0.15,3597.4217141721015,0.012756093416219416,0.31295698083733525,0.04075989416209768
0.35,3,0.04,0.3,0.25,2221.251979354205,0.007932993750708217,0.1947734233425077,0.04072934394523684
0.35,3,0.04,0.2,0.2,2176.873041931114,0.0077316116050737405,0.18999190229730833,0.04069442703392141
0.45,2,0.1,0.45,0.2,3566.288543949605,0.012668940310542998,0.31196459800902393,0.0406101858717204
0.45,2,0.06,0.9,0.15,3609.3336978272573,0.012789242024190406,0.3150783999999999,0.04059066576506168
0.35,3,0.04,0.3,0.2,2312.695963054299,0.00833567789385814,0.20565247779765372,0.040532834727426956
0.45,2,0.1,0.45,0.25,3272.035899115096,0.011805902315919825,0.2913417740941906,0.04052251810652799
0.45,2,0.1,0.3,0.15,3637.9938509238505,0.012868555610176857,0.3179374928920575,0.040475111925682324
0.35,3,0.02,0.2,0.25,2016.412803700683,0.006967927118174733,0.1722298956794266,0.04045712906395886
0.45,2,0.08,0.2,0.25,2344.72926747462,0.00847302073560463,0.20945017118331105,0.040453634808390926
0.35,3,0.04,0.2,0.25,2068.068394118337,0.0072201486904733825,0.17852262856982215,0.04044388517195457
0.35,3,0.04,0.2,0.15,2295.3162678901444,0.008260372145431294,0.20424612363735034,0.040443226036925996
0.35,3,0.04,0.3,0.3,2129.11169926981,0.00751028803832432,0.18598302940017303,0.04038157708553452
0.45,2,0.02,0.6,0.15,2961.6183608468054,0.010807847368588308,0.2679799069636144,0.040330812451755085
0.35,3,0.02,0.3,0.25,2196.1828401676094,0.007819730293165739,0.19395972513065482,0.040316257861771176
0.45,2,0.1,0.3,0.2,3255.8680835234363,0.01175628038522758,0.2917720944480357,0.04029268257290918
0.45,2,0.08,0.9,0.25,3624.999515130476,0.012832672265334022,0.3188945368873878,0.04024111667320806
0.35,3,0.02,0.2,0.2,2115.156288103285,0.0074446908270298096,0.18525805935747885,0.04018551664013892
0.35,3,0.02,0.3,0.3,2114.3200598313592,0.0074407465515873294,0.18551514616610523,0.040108566364306916
0.35,3,0.04,0.3,0.15,2415.485663213947,0.008769919202499032,0.2187594259144274,0.04008933176634675
0.35,3,0.02,0.3,0.2,2280.064374020989,0.008193819528154012,0.20455793038473724,0.04005623009942899
0.45,2,0.1,0.45,0.3,3009.7571065077755,0.010969224388405197,0.27405072419744053,0.040026255798187166
0.45,2,0.04,0.9,0.0,3714.164758591788,0.013076379784792258,0.326761495555618,0.040018117075139074
0.45,2,0.1,0.6,0.2,3949.582054278991,0.013692998671712808,0.34247526400000006,0.03998244577369771
0.45,2,0.02,0.9,0.0,3602.6790955447623,0.01277073700783471,0.3198036883272967,0.03993305103712485
0.35,3,0.02,0.2,0.15,2225.891046209974,0.00795381440920917,0.1994743795733654,0.03987386463475029
0.45,2,0.08,0.9,0.3,3521.8195212208034,0.012543139891398991,0.3146164247121281,0.039868039002972845
0.45,2,0.1,0.6,0.25,3702.1308578218395,0.013043828839215288,0.3275315199999999,0.03982465211047563
0.45,2,0.08,0.9,0.2,3733.4177573348106,0.013128241389895656,0.32995266699154324,0.039788256629646024
0.35,3,0.04,0.2,0.3,1966.748985145803,0.006719324720361963,0.16889300629194406,0.03978450539714542
0.45,2,0.06,0.6,0.0,3616.120642314436,0.01280808029361935,0.3224005507601292,0.03972722832954697
0.45,2,0.08,0.45,0.0,3969.084427380295,0.013742436791528978,0.3459467502442033,0.039724138994883494
0.45,2,0.1,0.6,0.15,4189.857046931165,0.01428589988481388,0.35973986682905057,0.03971175063452887
0.35,3,0.02,0.6,0.3,2484.816491378696,0.009052598560634895,0.2281019096567683,0.03968664082758714
0.45,2,0.04,0.6,0.0,3337.474736819375,0.012004296468273834,0.30257986764088113,0.039673149974806685
0.35,3,0.02,0.3,0.15,2370.7167244318734,0.008583083903572986,0.21675628986077577,0.03959785392657333
0.45,2,0.1,0.2,0.15,2734.3682621693824,0.01000917014432845,0.25281279999999995,0.039591231711086035
0.35,3,0.04,0.6,0.3,2512.9767510411557,0.0091651911018521,0.23208809206047443,0.03949013937114859
0.35,3,0.04,0.6,0.25,2566.5457467916826,0.00937596797234097,0.23768978892095932,0.03944623795117605
0.35,3,0.02,0.2,0.3,1922.594399059189,0.006493023759069794,0.1646431400433697,0.039436952899218426
0.35,3,0.06,0.2,0.2,2255.282865505142,0.008084738135121228,0.20500959181052134,0.03943590182157667
0.35,3,0.06,0.45,0.3,2401.422603592826,0.008711601438004313,0.22090939997431067,0.03943517767472718
0.45,2,0.1,0.6,0.3,3480.0883445486797,0.012423645943228645,0.3150784000000001,0.03943033207997959
0.45,2,0.1,0.9,0.25,4002.6413957212944,0.013826942739918358,0.35078141976328403,0.039417545972785906
0.45,2,0.1,0.9,0.3,3828.0085738279286,0.013379253539656522,0.33959505559795966,0.039397668838547444
0.35,3,0.04,0.45,0.25,2419.178869053921,0.00878517873693252,0.22305345730558152,0.03938597878309007
0.35,3,0.02,0.6,0.25,2535.7533522625863,0.009255348214084913,0.2350065851253254,0.03938335689252783
0.45,2,0.08,0.6,0.0,4078.84338357235,0.014016264707908732,0.355949132207969,0.03937715656438096
0.45,2,0.1,0.3,0.25,2925.3321140520575,0.010684477844207674,0.27136000000000005,0.03937381281031719
0.45,2,0.1,0.2,0.0,5260.056068426147,0.016572877846145806,0.42155678086967374,0.039313512670715145
0.45,2,0.08,0.9,0.15,3836.5968576755267,0.013401739022520953,0.34110865561383996,0.03928876855500467
0.35,3,0.06,0.2,0.15,2393.5244176555198,0.008678700181189658,0.22090939997431086,0.039286242152660265
0.35,3,0.06,0.3,0.2,2428.164787415307,0.00882221050447285,0.2245994756781472,0.039279746659405146
0.35,3,0.04,0.45,0.3,2353.592421038033,0.008510693462550956,0.2168090821979761,0.039254321711391864
0.45,2,0.06,0.9,0.0,3852.6239750975883,0.013443567585397886,0.3424752639999999,0.0392541272277051
0.35,3,0.02,0.45,0.3,2311.3865560112235,0.00833002381779313,0.21221855480923107,0.03925209944663515
0.45,2,0.1,0.45,0.0,5001.119566757292,0.016064920811791672,0.4096293873161318,0.039218184313015506
0.45,2,0.1,0.9,0.2,4184.16672785627,0.014272251898297839,0.3642261141158569,0.03918514171599999
0.45,2,0.02,0.6,0.0,3207.9215166344648,0.011607676246580656,0.2967533848576001,0.03911556477157188
0.35,3,0.06,0.45,0.25,2482.5467026947467,0.009043468366670582,0.23121323159552065,0.03911310916016704
0.45,2,0.1,0.3,0.0,5137.801751498815,0.016336211271589796,0.4178257076159776,0.03909814780138986
0.35,3,0.06,0.3,0.25,2322.0969968934915,0.008376179136734385,0.21423942583406802,0.03909728148366993
0.35,3,0.02,0.6,0.2,2591.031224213978,0.00947086401846442,0.24234333251577686,0.039080357277202396
0.35,3,0.02,0.45,0.25,2370.271641417939,0.008581208943473806,0.2197780835136346,0.03904488020954758
0.35,3,0.06,0.45,0.2,2564.8915655638266,0.009369524732884549,0.24018915250359446,0.039008942057632404
0.35,3,0.06,0.2,0.25,2127.401940897821,0.007502274263825659,0.19233968771353838,0.039005336615702484
0.45,2,0.1,0.9,0.15,4369.318625448275,0.014707171677875164,0.37767917626090697,0.038940912293547285
0.35,3,0.06,0.3,0.15,2536.2069613939602,0.00925713559045116,0.237896612804399,0.0389124312503872
0.35,3,0.04,0.6,0.2,2622.6176132614028,0.009591977358039294,0.24661968089602987,0.03889380329740629
0.35,3,0.06,0.3,0.3,2222.438047030622,0.007938321050725228,0.20414942702854982,0.038884855893399455
0.35,3,0.04,0.45,0.2,2490.488779559002,0.009075379208532852,0.2336477360730271,0.03884214485046978
0.35,3,0.02,0.45,0.2,2433.315810561604,0.008843377193055946,0.2280093012275985,0.03878515983972295
0.45,2,0.12,0.45,0.15,4544.928285865236,0.015103134132897877,0.3901561820815561,0.03871048269008538
0.45,2,0.12,0.45,0.2,4047.0065563687585,0.01393759638342107,0.3604215094414682,0.038670268056475436
0.35,3,0.04,0.6,0.15,2678.7533686103698,0.009803700170179064,0.2536824739445708,0.03864555567335391
0.35,3,0.02,0.6,0.15,2640.3842735064245,0.009659467905311359,0.2503756176521751,0.03857990644572432
0.45,2,0.12,0.6,0.2,4421.024589736717,0.014825370857830089,0.384598816768,0.03854762472338322
0.45,2,0.08,0.2,0.3,2154.7324781854395,0.007629617497153629,0.198019072,0.03852971039655023
0.35,3,0.04,0.45,0.15,2557.4451383132364,0.009340468942511726,0.24248432850414342,0.03851988703819316
0.35,3,0.06,0.45,0.15,2650.312888692098,0.009696988343218749,0.251761387735328,0.03851658282648572
0.35,3,0.04,0.2,0.0,2701.7502884954047,0.009889170099391054,0.25698084271291427,0.03848212962099561
0.45,2,0.12,0.3,0.15,3991.6000529202506,0.01379921519481575,0.3592771232593689,0.038408276790987995
0.35,3,0.06,0.6,0.3,2572.4300976595014,0.009398854962363146,0.24486128570151663,0.03838440582975723
0.45,2,0.12,0.6,0.15,4820.014755054118,0.015693925558696864,0.40909986696569745,0.038362089127769824
0.35,3,0.02,0.45,0.15,2495.569500223015,0.0090957404723504,0.2371366842939257,0.03835653053610394
0.45,2,0.1,0.6,0.0,4991.169657394077,0.016044886239747314,0.41846866362897134,0.03834190617908073
0.45,2,0.12,0.6,0.25,4061.716161178676,0.013974019464515486,0.36451512401590175,0.038335911307498666
0.45,2,0.12,0.9,0.3,4209.182810255517,0.01433211528148537,0.3742251993628406,0.03829810313652679
0.35,3,0.06,0.6,0.25,2636.3610825913056,0.00964422439969359,0.2522511960078724,0.038232621102786
0.45,2,0.12,0.9,0.25,4459.816135047531,0.014913152657859308,0.39088269738131165,0.03815250139688663
0.45,2,0.12,0.9,0.2,4725.420911024939,0.015494624226768505,0.40663214240908174,0.03810476991555808
0.45,2,0.12,0.9,0.15,5009.291269183823,0.01608134539389261,0.42291712,0.038024815344180465
0.45,2,0.08,0.9,0.0,4148.859656966821,0.014187156420945035,0.3733696,0.03799762064438303
0.35,3,0.06,0.6,0.2,2698.170858022114,0.00987591429571899,0.2599640599874864,0.037989537077526704
0.35,3,0.08,0.2,0.15,2442.2515630459807,0.008879991153216027,0.23424257462272002,0.037909381620819686
0.35,3,0.04,0.3,0.0,2733.716319677763,0.010006785588513534,0.2640134403077662,0.037902561236459804
0.45,2,0.12,0.45,0.25,3611.4019595724003,0.01279498653429878,0.33825885236667524,0.03782602124017412
0.35,3,0.02,0.2,0.0,2594.8815323061144,0.0094857054556583,0.25081255749509446,0.0378198984548205
0.35,3,0.02,0.3,0.0,2655.290547570141,0.009715746673978565,0.256980842712914,0.03780727999570188
0.45,2,0.1,0.3,0.3,2646.4302059744305,0.009682332203311828,0.2566264434687999,0.03772928491871877
0.35,3,0.08,0.2,0.2,2253.8203754107562,0.008078263623176651,0.21425750717720463,0.03770352660966699
0.35,3,0.06,0.2,0.3,2012.2495736964047,0.006947321317100186,0.18430187296767994,0.037695337574341965
